,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
2604,30 Shore Breeze Dr 5609 | Apartment For Sale,W5107011,for sale,Residential Apartment,56,20210206,,,"599,000",1,1,0,0-499,Nw,Owned73,Owned,458,"Location! Location! Gorgeous Lake Ontario With Sunset View (West Side View). Close To Highways, Gardiner, 427 &amp; 10Min Drive To Downtown. Street Cars At Doorstep, Go Train In Proximity. Quartz Countertops, 10Ft Smooth Ceilings, Upgraded Kitchen Cabinets &amp; Backsplash, Upgraded Bathroom/Shower. Saltwater Pool, Gym, Yoga And Pilates Studio, Access To Sky Lounge, Dedicated Elevator. S/S Fridge, S/S Stove, S/S Build In Dishwasher, Microwave, Washer And Dryer""",https://www.realmaster.com/en/toronto-on/30-shore-breeze-dr/5609-mimico-TRBW5107011?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=29,"5609 30 Shore Breeze Dr, Toronto, Ontario, M8V1A1"
2605,385 Osler St 413 | Townhouse For Sale,W5104680,for sale,Residential Townhouse,4,20210202,,,"638,888",1,1,1,600-699,S,Owned,None,433.89,"Welcome To St Clair West New/Modern Boutique Scoop Condos. This Bright South Facing Unit Has Unobstructed Views Of The Courtyard And You Can Even See The Cn Tower. There Are Only 72 Units And 50 Parking Spots (This Unit Comes With One Of Those Coveted Park Spots). Do With The Den As You Please, Could Be A Home Office Or Even Provide For A 2nd Sleeping Area. 2 Large Closets For Storage. Ttc At Front Door, Walk To Stockyards Shopping, Dining And More. Kitchen Island Is Portable, S/S Appliances With B/I Dishwasher And Above Range Microwave/Fan. Bbq Already Hooked Up. Smart Track Approved St Clair/Old Weston Minutes To Downtown. See Virtual Tour And Floor Plan. Hot Water Heater Is Rental""",https://www.realmaster.com/en/toronto-on/385-osler-st/413-weston-pellam-park-TRBW5104680?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=29,"413 385 Osler St, Toronto, Ontario, M6N2Z4"
2606,17 Alexmuir Blvd | House For Sale,E5111765,for sale,Residential House,,20210211,,,"999,000",3,5,2,,E,,,,"Fatastic Location! Renovated Spacious Sidesplit House, Huge Backyard, 2 Garage Plus 3 Driveway Parkings, Open Concept For Living And Kitchen Area, S/S Appliances, Quartz Counter Top, Centre Island With Sink, Backsplash, Lots Of Carbinet, Pot Lights, Master 3Pc Ensuite, Finished 2 Br 2 Bath Basement With Sep/Entrance, 2 Laundry, Close To 24 Hr Ttc, Shopping Centre, School Main: S/S Fridge, S/S Stove, S/S Rangehood, S/S Dishwasher, Washer, A/C, Furnace, Elf, Window Covering Basement: Fridge, Stove, Rangehood, Washer""",https://www.realmaster.com/en/toronto-on/17-alexmuir-blvd/agincourt-north-TRBE5111765?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"17 Alexmuir Blvd, Toronto, Ontario, M1V1J2"
2607,181 Alfred Ave | House For Sale,C5000708,for sale,Residential House,,20201126,,,"2,680,000",4,5,1,,S,,,,"Custom Built Home In The Heart Of Willowdale, Steps To No.1 Ranking Hollywood Public, Earl Haig Ss, Bayview Ms, Claude Watson For The Arts. Sought After South Facing Exposure. Thoroughly Renovated With 9' Ceiling On Main Fl, 2 Big Skylights, Hardwood Floor Through Out, New Painting, Granite Top In Kitchen, 2 Bedrooms With Ensuite Bath. Crown Molding, Finished Walk Out Basement To Sunny Backyard With Bedroom &amp; Bathroom &amp; Above Ground Windows, Existing Appliances, Elfs &amp; Window Coverings. 3-Yr Hrv System, Cac, Brand New Roof (Sept, 2020). Lawn Sprinkling System. Security Camera System ($7000 In Purchase Value) With 20 Security Sensors.""",https://www.realmaster.com/en/toronto-on/181-alfred-ave/willowdale-east-TRBC5000708?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"181 Alfred Ave, Toronto, Ontario, M2N3J3"
2608,283 Adelaide Street West 02 | Condo Apt For Sale,,for sale,Residential Condo Apt,,20210123,,,"1,339,000",3,2,1,1100-1500,SW,,,,"超值楼花转让，著名开发商Pinnacle International在市中心科技区地址283 Adelaide St W建造The PJ condo，40层以上接近顶层西南朝向室内面积1370平尺的3室2卫1书房1厅1储藏间。书房尺寸可做第四卧室，更高租金。户型方正布局合理无浪费空间，包全屋窗帘，预计明年春季入住。周围现房单价均价1200，这套单元仅叫价133.9万，抛去楼层和储藏间，单价仅900多。还等什么？快！快！""",https://www.realmaster.com/en/toronto-on/283-adelaide-street-west/02-RM1-37095?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"02 283 Adelaide Street West, Toronto, Ontario, M5V 2E2"
2609,5 Northtown Way | Condo Apt For Sale,,for sale,Residential Condo Apt,3,20210116,,,"679,900",2,2,0,800-899,W,,,598,"Great Investment Property!!!! Luxury Tridel Condo with Functional Lay Out: 2 Bedrooms, 2 Bathrooms, *2 PARKING side by side &amp;1 locker*   Address: #305 - 5 Northtown Way, North York. Direct Access To 24 Hrs Metro, Retail Stores, Tons of Restaurants, Café and restaurants on Street Level, Short walking distance To Finch Subway, Viva, Go Bus, Parks, Community Centre.  Great Recreational Facilities: Tennis Courts, Virtual Golf, Ping Pong, Billiard, Game Room, Gym, Indoor Poor, Library, Party Room, Guest Room, Rooftop Garden, Sauna, Jogging Track and BBQ Area. LOW Maintenance Includes ALL Utilities: Heat, Hydro, CAC, Water. Lots of Visitor Parking.  Property is vacant, welcome to book showings anytime.  Please contact Anzi 647 505 5591 for more info. Thank you for your interest.  ***投资物业的首选*** - 豪华Tridel公寓：2卧室，2浴室，2个并排停车位!!!! 和1个储物室。公寓直通24小时营业超市，零售店，众多餐厅，街边咖啡馆，短途步行路程到地铁站， 巴士站，公园，社区中心。公寓设有 大型娱乐设施：网球场，虚拟高尔夫，乒乓球，台球，游戏室，健身房，室内游泳池，图书馆，宴会厅，宾客室，屋顶花园，桑拿浴室，慢跑跑道和烧烤区。 低管理费(管理费包括冷暖气和水电!!!!!!) 大量访客停车场。 单位空置， 欢迎随时看房。""",https://www.realmaster.com/en/toronto-on/5-northtown-way/RM1-36880?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"5 Northtown Way, Toronto, Ontario, M2N7A1"
2610,225 Sumach St | Condo Apt For Sale,,for sale,Residential Condo Apt,16,20210118,,,"729,000",2,2,0,800-899,SE,,,,"💥💥💥抄底捡漏💥💥💥 DuEast精品楼盘，现已交房，Corner户型，两面采光，近市中心大学校区， Dundas Square, 楼下有足球场，游泳馆，各种商铺，餐馆，绝对让你领略东区的全新现代完善社区。 2房，2卫，朝东南， 855平方尺+150平方尺阳台，15层以上，挥泪降价，只要$729,000，捡漏拼手快，速联！可以安排看房， 绝对是购买转楼花的最佳阶段。""",https://www.realmaster.com/en/toronto-on/225-sumach-st/RM1-36931?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"225 Sumach St, Toronto, Ontario, M5A3K3"
2611,645 Millwood Rd 403 | Apartment For Sale,C5108150,for sale,Residential Apartment,4,20210208,,,"735,000",2,2,0,1000-1199,Ne,Owned12,Owned,934,"Beautifully Renovated Turnkey Accessible Two-Bedroom, Two-Bathroom Suite In The Heart Of Leaside Just Steps To Bayview. Fantastic Life-Lease Opportunity For Downsizers Who Value An Adult-Lifestyle Community In An Unbeatable Location.  Spectacular Sun-Drenched Suite With Open Concept Layout, Sparkling Kitchen And Baths, Oversized Windows And Over 1000 Square Feet Of Well-Appointed Living Space. Wonderful Management And Impeccably Cared For 19-Unit Building. Steps From Incredible Shops Of Bayview Including Supermarkets, Butchers &amp; Bakeries. Short Walk To Public Library And Leaside Pool. Bus Service At The Corner Of Millwood &amp; Bayview. Wonderful Management And An Impeccably Cared For Building.""",https://www.realmaster.com/en/toronto-on/645-millwood-rd/403-mount-pleasant-east-TRBC5108150?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"403 645 Millwood Rd, Toronto, Ontario, M4S1L1"
2612,230 King St E 1613 | Apartment For Sale,C5107918,for sale,Residential Apartment,15,20210208,,,"565,000",1,1,0,500-599,W,Owned32,Owned,479.3,"Behind The Edwardian Classical Heritage Bank Facade Of The Early 1900S At King &amp; Sherbourne, Lies This Highly Sought Over Condo Building Gem Of The East Side. Perfect As Your Home, Pied De Terre Or Investment Property, Behold This West-Facing One Bedroom At King's Court + Parking + Locker On The Sub-Penthouse Level. Walkable To Everything, Most Importantly, The Market, Transit, Restaurants, Coffee, Local Parks &amp; Shops. 100 Transit Score &amp; 99 Bike Score. Fridge, Stove, Dishwasher, Microwave, Washer, Dryer, All Elfs, All Window Coverings, 1 Parking Spot + 1 Locker. Exclude Tv Shelf Affixed To Living Wall &amp; Drapery. Maintenance Fees Incl. Heat, Hydro, Water, + Aaa+ Amenities!!""",https://www.realmaster.com/en/toronto-on/230-king-st-e/1613-moss-park-TRBC5107918?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"1613 230 King St E, Toronto, Ontario, M5A1K5"
2613,1055 Bay St 709 | Apartment For Sale,C5107892,for sale,Residential Apartment,7,20210205,,,"599,000",1,1,1,600-699,Sw,None,Owned,484.56,"Polo 1 Bldg - Totally Renovated 1 Year Ago.Solarium Has Been Separated By Sliding Barn Door To Make 2nd Small Bdrm. Unit Has Nice Sw Exposure, 1 Locker, 24 Hr Concierge, Roof Top Garden/Sun Deck, Squash Crts, Visitor Parking, Sauna, Gym, Meeting Rooms. Building Is Walking Distance To U Of T, Hospitals, Queens Park, Subway, Restaurants, Yorkville. Existing Fridge/Stove/Bi Dishwasher/Washer/Dryer, All Electrical Light Fixtures Now On The Property. ******Must Bring La Consent Form And Reco License To Get Key At Concierge******""",https://www.realmaster.com/en/toronto-on/1055-bay-st/709-bay-street-corridor-TRBC5107892?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"709 1055 Bay St, Toronto, Ontario, M5S3A3"
2614,8 Rean Dr 505 | Apartment For Sale,C5107565,for sale,Residential Apartment,5,20210203,,,"549,000",2,2,0,800-899,Ne,Owned129Owned,Owned,730.1,"Bayview Village Waldorf Tower, 2 Bedroom , 2 Bathroom , Spilt Layout Corner Unit 888 Sq Ft Freshly Painted. Steps To Transit, Bayview Village , Loblaws, Pusateris, Hwy 401, Hospital And Schools. Condo Has Two Walk Outs To Balcony , Second Bedroom Has Large Walk In Closet. All Existing Light Fixtures , Window Coverings, Fridge, Stove, Dishwasher, Washer/Dryer, 1 Locker, 1 Parking.""",https://www.realmaster.com/en/toronto-on/8-rean-dr/505-bayview-village-TRBC5107565?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"505 8 Rean Dr, Toronto, Ontario, M2K3B9"
2615,217 Roslin Ave Th6 | Townhouse For Sale,C5106647,for sale,Residential Townhouse,1,20210205,,,"2,100,000",3,5,1,3000-3249,W,Exclusive,None,810,"Mod Parisian Inspired Residence Set In Quiet Enclave Lined W Mature Trees.Rarely Offered Riverview Ravine Th On Secluded Quiet Cul-De-Sac In Coveted Bedford Park.1 Of Only 10 Th W Pr Dr On Idyllic Park-Like Ravine Setting.Every Detail Meticulously Selected &amp; Quality Crafted. New:Hwt On Demand,Hvac System Rent To Own $242.95/Mnth,Water Filtration,Custom Wdw Coverings,Wine Frg. Limestone Bthrms&amp;Foyer,Wsct,Central Vac,Patio Gas Line.Newly Painted Thrut. Reno Gourmet Kit 2Tone Island&amp;Cabts,Gas Stv,Ceasarstone Ctr,Subway Tile,Low-Profile Accs,Lrge Dble Sink,Designr Faucet.B/I Bosh Dw&amp;Frg W Lower Pullout Freezer&amp;Dumb Waiter.9'Ceils,Crwn Mldg 6Bb,Hrdwd Flring,Customized Clst&amp;Halogen Ltg""",https://www.realmaster.com/en/toronto-on/217-roslin-ave/th6-lawrence-park-north-TRBC5106647?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"Th6 217 Roslin Ave, Toronto, Ontario, M4N1Z5"
2616,1001 Bay St 1913 | Apartment For Sale,C5105465,for sale,Residential Apartment,19,20210205,,,"538,888",1,1,0,0-499,Se,Common,Owned,370.97,"Amazing Opportunity For First Time Home Buyers &amp; Investors With This 1 Bedroom Prime Location 498Sf Unit. Outstanding Amenities (Basketball/Squash/Terraces/Yoga/Bbq/Luxury Guest Suites/Much More), Stable Maintenance Fees, Sought After Location By U Of T &amp; Ryerson Students &amp; Young Professionals. Walking Distance To Ttc/Financial &amp; Entertainment Districts. Bright Bedroom/Solarium, Fl-To Ceiling Windows Face S/E. Fridge, Stove, Washer/Dryer, Dishwasher, Hood Range. All Light Fixture + Window Coverings.""",https://www.realmaster.com/en/toronto-on/1001-bay-st/1913-bay-street-corridor-TRBC5105465?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"1913 1001 Bay St, Toronto, Ontario, M5S3A6"
2617,18 Sommerset Way 913 | Apartment For Sale,C5103492,for sale,Residential Apartment,12,20210203,,,"779,900",2,2,0,1000-1199,Nw,Owned,Owned,715.71,"Luxury Condo Tridel Built 2 Bdrms &amp; 2 Baths In A Prime Location Of Yonge &amp; Finch Area. Open Concept Living, Dining W/Hardwood Floors. All New Upgrades. Gourmet Kitchen W/Quartz Countertop, Stainless Steel Appliances. Freshly Painted. All New Led Light Fixtures, New Knobs &amp; Handles. W/O To Huge Balcony. Schools Within Boundary - High Demand Earl Haig Sec &amp; Mckee Ps, Walking Distance To All Amenities, Steps To Go, Ttc, Major Hwy's, Restaurants &amp; Playground. Ss Fridge, Ss Stove, Ss B/I Dishwasher, Washer, Dryer, All Elf's, All Window Coverings. One Parking, One Locker. Facilities: Sauna, Hot Tub, Indoor Pool, Gym, Billiards Room, Party Room, Lounge Room, Guest Suites &amp; Visitor Parking.""",https://www.realmaster.com/en/toronto-on/18-sommerset-way/913-willowdale-east-TRBC5103492?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"913 18 Sommerset Way, Toronto, Ontario, M2N6X5"
2618,2035 Sheppard Ave E 217 | Apartment For Sale,C5103426,for sale,Residential Apartment,2,20210201,,,"519,900",1,1,1,700-799,Se,Owned25,Owned,577,"Bright, Spacious 1+1 Bdrm Condo Centrally Locatd Next To 404, Dvp, 401, Maj Rds, Subway, Plazas, Malls, Colleges, Uoft, Ttc, Hospital, Many, Many, More Amenities. This 2nd Flr End-Unit Condo Captures Light From The North &amp; East, While Showcasing An Ugraded Kitchen W/Granite Countrtops, Backsplash, Sit-Up Bar, Newer Appliances. This Beauty Also Boasts A Rare Find In Dual Balconies W/The Eastern Balcony Fully Enclosed And Is Great For Entertaining Purposes. Fridge, Stove, B/I Microwave, Dishwasher, Washer &amp; Dryer, All Elfs, Gdo W/Remote(S).""",https://www.realmaster.com/en/toronto-on/2035-sheppard-ave-e/217-henry-farm-TRBC5103426?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"217 2035 Sheppard Ave E, Toronto, Ontario, M2J0A8"
2619,60 Tannery Rd 505 | Apartment For Sale,C5102546,for sale,Residential Apartment,5,20210202,,,"788,000",2,2,1,700-799,S,Owned65,Owned,645,"Newest Built In The Canary District. City Living At It's Best! This Contemporary 2+Den Unit  With 2 Bath In This Boutique Building Comes With Parking And Locker. Den Offers Private Space For Working From Home.  Huge Long Balcony Facing South Offers View Of The Promenade, Park And Cn Tower. Enjoy Living In This 35-Acre Master Planned Community; Steps To 18-Acre Corktown Common Park, The Distillery, Cherry St. Streetcar, Minutes To Dvp, Gardiner, Ymca, Etc Integrated Appliances: Fridge, Stove, B/I Dishwasher, Microwave, Washer, Dryer, All Electrical Light Fixtures , Parking And Locker""",https://www.realmaster.com/en/toronto-on/60-tannery-rd/505-waterfront-communities-c8-TRBC5102546?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"505 60 Tannery Rd, Toronto, Ontario, M5A 0S8"
2620,650 Mount Pleasant Rd 310 | Apartment For Sale,C5102470,for sale,Residential Apartment,3,20210203,,,"674,900",1,1,1,700-799,E,Owned13,Exclusive,724.19,"Fabulous, Updated 725Sf, East Facing Unit At Chateau Royale. Open Concept, 1Bd/1Bath W/ Spacious Den, Custom Blinds, Newly Reno'd Bath W/ Marble Floor/Counter And Glass Shower, Kitchen W/ Granite, Fireplace, Stainless-Steel And Breakfast Bar. Owned Parking And Locker Included. Wonderful Family Neighbourhood In The Heart Of Mt. Pleasant Village - Schools, Restaurants, Shops And Ttc At Your Doorstep. Shows Great! Show With Confidence. Refer By-Laws Inc: S/S Appl: Fridge, Stove, Dw, Micro W/Hf, Laundry W/D, Cabinet In Bath, All Elfs, Custom Blinds!!""",https://www.realmaster.com/en/toronto-on/650-mount-pleasant-rd/310-mount-pleasant-west-TRBC5102470?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"310 650 Mount Pleasant Rd, Toronto, Ontario, M4S 2N5"
2621,100 Redpath Ave 6 | Townhouse For Sale,C5102465,for sale,Residential Townhouse,1,20210203,,,"699,000",2,2,0,800-899,E,Owned123,Owned,664.38,"Lovely 2Bed, 2Bath Townhome Located At Yonge&amp; Eglinton.Midtown Neighbourhood With Many New Shops, Restaurants, Amenities And Great Schools. Direct Access To The Subway And Now The Upcoming Lrt-Train Line. Move In Condition, Having Multiple Upgrades And Renovations With Its Own Private Entrance. Open Concept Having New Floors,Stainless Steel Appliances, New Fixtures,A Quaint Living/Dining, Updated Bathrooms And Two Bright Bedrooms.Very Desirable Neighbourhood! Please See Schedule B. Prime Parking Space, Very Close To The Stairs And The Unit.""",https://www.realmaster.com/en/toronto-on/100-redpath-ave/6-mount-pleasant-west-TRBC5102465?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"6 100 Redpath Ave, Toronto, Ontario, M4S2J7"
2622,295 Adelaide St W 201 | Apartment For Sale,C5102411,for sale,Residential Apartment,2,20210203,,,"574,880",1,1,0,500-599,N,None,Owned,388.57,"Luxury One Bedroom Suite Conveniently Located In The Heart Of Entertainment District. Sleek Open Concept Kitchen With S/S Appliances And Quartz Countertop. Spacious + Functional Layout W/ Oversized Balcony. Unit Has Floor-To-Ceiling Windows For Lots Of Natural Light Throughout. Ample Closet Space. Conveniently Located On The 2nd Floor Overlooking Adelaide, Steps To Ttc, Path, Financial District, Tiff,  Restaurants, Cn Tower, The Waterfront &amp; More! Ttc At Door, Low Maintenance Fees, 24 Hr Concierge, Gym With Spa Like Amenities, Indoor Pool, Locker Conveniently Located Across Unit*  S/S Fridge, Stacked Washer/Dryer, B/I Dishwasher, S/S Stove, S/S Microwave/All Elfs/ Window Coverings.""",https://www.realmaster.com/en/toronto-on/295-adelaide-st-w/201-waterfront-communities-c1-TRBC5102411?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"201 295 Adelaide St W, Toronto, Ontario, M5V1P7"
2623,75 Donway W 301 | Apartment For Sale,C5102286,for sale,Residential Apartment,3,20210202,,,"564,999",1,1,1,600-699,Ne,Owned,None,471.94,"Welcome To This Great Location In The Heart Of Shops At Don Mills, Close To Edwards Garden Park With Quick Access To Dvp, Hwy 401 And Downtown. It Features Modern Kitchen With Quartz C/Top &amp; Ss Appliances, Washer And Dryer In The Unit. 11' Ceiling, Large Windows W/Custom Blinds, Upgraded Chandelier In Bedroom. Underground Parking, Exercise Room, Concierge, Roof Top Terrace, Party Room And Lots More Of This Move In Ready And Well Managed Condo. Fridge, Stove, B/In Dishwasher, B/In Microwave, Stacked Washer/Dryer, All Light Fixtures, Custom Blinds.""",https://www.realmaster.com/en/toronto-on/75-donway-w/301-banbury-don-mills-TRBC5102286?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=35,"301 75 Donway W, Toronto, Ontario, M3C 2E9"
